time,HR,steps,GSR,stemp,atemp
2014-08-19T21:45:00,,0,None,None,None
2014-08-19T21:46:00,,0,None,None,None
2014-08-19T21:47:00,,0,None,None,None
2014-08-19T21:48:00,,0,None,None,None
2014-08-19T21:49:00,,0,None,None,None
2014-08-19T21:50:00,,0,None,None,None
2014-08-19T21:51:00,,0,None,None,None
2014-08-19T21:52:00,,0,None,None,None
2014-08-19T21:53:00,,0,None,None,None
2014-08-19T21:54:00,,0,None,None,None
2014-08-19T21:55:00,,0,None,None,None
2014-08-19T21:56:00,,0,None,None,None
2014-08-19T21:57:00,,0,None,None,None
2014-08-19T21:58:00,,0,None,None,None
2014-08-19T21:59:00,,0,None,None,None
2014-08-19T22:00:00,,0,None,None,None
2014-08-19T22:01:00,,0,None,None,None
2014-08-19T22:02:00,,0,None,None,None
2014-08-19T22:03:00,,0,None,None,None
2014-08-19T22:04:00,,0,None,None,None
2014-08-19T22:05:00,,0,None,None,None
2014-08-19T22:06:00,,0,None,None,None
2014-08-19T22:07:00,,0,None,None,None
2014-08-19T22:08:00,,0,None,None,None
2014-08-19T22:09:00,,0,None,None,None
2014-08-19T22:10:00,,0,None,None,None
2014-08-19T22:11:00,,0,None,None,None
2014-08-19T22:12:00,,0,None,None,None
2014-08-19T22:13:00,,0,None,None,None
2014-08-19T22:14:00,,0,None,None,None
2014-08-19T22:15:00,,0,None,None,None
2014-08-19T22:16:00,,0,None,None,None
2014-08-19T22:17:00,,0,None,None,None
2014-08-19T22:18:00,,0,None,None,None
2014-08-19T22:19:00,,0,None,None,None
2014-08-19T22:20:00,,0,None,None,None
2014-08-19T22:21:00,,0,None,None,None
2014-08-19T22:22:00,,0,None,None,None
2014-08-19T22:23:00,,0,None,None,None
2014-08-19T22:24:00,,0,None,None,None
2014-08-19T22:25:00,,0,None,None,None
2014-08-19T22:26:00,,0,None,None,None
2014-08-19T22:27:00,,0,None,None,None
2014-08-19T22:28:00,,0,None,None,None
2014-08-19T22:29:00,,0,None,None,None
2014-08-19T22:30:00,,0,None,None,None
2014-08-19T22:31:00,,0,None,None,None
2014-08-19T22:32:00,,0,None,None,None
2014-08-19T22:33:00,,0,None,None,None
2014-08-19T22:34:00,,0,None,None,None
2014-08-19T22:35:00,,0,None,None,None
2014-08-19T22:36:00,,0,None,None,None
2014-08-19T22:37:00,,0,None,None,None
2014-08-19T22:38:00,,0,None,None,None
2014-08-19T22:39:00,,0,None,None,None
2014-08-19T22:40:00,,0,None,None,None
2014-08-19T22:41:00,,0,None,None,None
2014-08-19T22:42:00,,0,None,None,None
2014-08-19T22:43:00,,0,None,None,None
2014-08-19T22:44:00,,0,None,None,None
2014-08-19T22:45:00,,0,None,None,None
2014-08-19T22:46:00,,0,None,None,None
2014-08-19T22:47:00,,0,None,None,None
2014-08-19T22:48:00,,0,None,None,None
2014-08-19T22:49:00,,0,None,None,None
2014-08-19T22:50:00,,0,None,None,None
2014-08-19T22:51:00,,0,None,None,None
2014-08-19T22:52:00,,0,None,None,None
2014-08-19T22:53:00,,0,None,None,None
2014-08-19T22:54:00,,0,None,None,None
2014-08-19T22:55:00,,0,None,None,None
2014-08-19T22:56:00,,0,None,None,None
2014-08-19T22:57:00,,0,None,None,None
2014-08-19T22:58:00,,0,None,None,None
2014-08-19T22:59:00,,0,None,None,None
2014-08-19T23:00:00,,0,None,None,None
2014-08-19T23:01:00,,0,None,None,None
2014-08-19T23:02:00,,0,None,None,None
2014-08-19T23:03:00,,0,None,None,None
2014-08-19T23:04:00,,0,None,None,None
2014-08-19T23:05:00,,0,None,None,None
2014-08-19T23:06:00,,0,None,None,None
2014-08-19T23:07:00,,0,None,None,None
2014-08-19T23:08:00,,0,None,None,None
2014-08-19T23:09:00,,0,None,None,None
2014-08-19T23:10:00,,0,None,None,None
2014-08-19T23:11:00,,0,None,None,None
2014-08-19T23:12:00,,0,None,None,None
2014-08-19T23:13:00,,0,None,None,None
2014-08-19T23:14:00,,0,None,None,None
2014-08-19T23:15:00,,0,None,None,None
2014-08-19T23:16:00,,0,None,None,None
2014-08-19T23:17:00,,0,None,None,None
2014-08-19T23:18:00,,0,None,None,None
2014-08-19T23:19:00,,0,None,None,None
2014-08-19T23:20:00,,0,None,None,None
2014-08-19T23:21:00,,0,None,None,None
2014-08-19T23:22:00,,0,None,None,None
2014-08-19T23:23:00,,0,None,None,None
2014-08-19T23:24:00,,0,None,None,None
2014-08-19T23:25:00,,0,None,None,None
2014-08-19T23:26:00,,0,None,None,None
2014-08-19T23:27:00,,0,None,None,None
2014-08-19T23:28:00,,0,None,None,None
2014-08-19T23:29:00,,0,None,None,None
2014-08-19T23:30:00,,0,None,None,None
2014-08-19T23:31:00,,0,None,None,None
2014-08-19T23:32:00,,0,None,None,None
2014-08-19T23:33:00,,0,None,None,None
2014-08-19T23:34:00,,0,None,None,None
2014-08-19T23:35:00,,0,None,None,None
2014-08-19T23:36:00,,0,None,None,None
2014-08-19T23:37:00,,0,None,None,None
2014-08-19T23:38:00,,0,None,None,None
2014-08-19T23:39:00,,0,None,None,None
2014-08-19T23:40:00,,0,None,None,None
2014-08-19T23:41:00,,0,None,None,None
2014-08-19T23:42:00,,0,None,None,None
2014-08-19T23:43:00,,0,None,None,None
2014-08-19T23:44:00,,0,None,None,None
2014-08-19T23:45:00,,0,None,None,None
2014-08-19T23:46:00,,0,None,None,None
2014-08-19T23:47:00,,0,None,None,None
2014-08-19T23:48:00,,0,None,None,None
2014-08-19T23:49:00,,0,None,None,None
2014-08-19T23:50:00,,0,None,None,None
2014-08-19T23:51:00,,0,None,None,None
2014-08-19T23:52:00,,0,None,None,None
2014-08-19T23:53:00,,0,None,None,None
2014-08-19T23:54:00,,0,None,None,None
2014-08-19T23:55:00,,0,None,None,None
2014-08-19T23:56:00,,0,None,None,None
2014-08-19T23:57:00,,0,None,None,None
2014-08-19T23:58:00,,0,None,None,None
2014-08-20T00:00:00,,0,None,None,None
2014-08-20T00:01:00,,0,None,None,None
2014-08-20T00:02:00,,0,None,None,None
2014-08-20T00:03:00,,0,None,None,None
2014-08-20T00:04:00,,0,None,None,None
2014-08-20T00:05:00,,0,None,None,None
2014-08-20T00:06:00,,0,None,None,None
2014-08-20T00:07:00,,0,None,None,None
2014-08-20T00:08:00,,0,None,None,None
2014-08-20T00:09:00,,0,None,None,None
2014-08-20T00:10:00,,0,None,None,None
2014-08-20T00:11:00,,0,None,None,None
2014-08-20T00:12:00,,0,None,None,None
2014-08-20T00:13:00,,0,None,None,None
2014-08-20T00:14:00,,0,None,None,None
2014-08-20T00:15:00,,0,None,None,None
2014-08-20T00:16:00,,0,None,None,None
2014-08-20T00:17:00,,0,None,None,None
2014-08-20T00:18:00,,0,None,None,None
2014-08-20T00:19:00,,0,None,None,None
2014-08-20T00:20:00,,0,None,None,None
2014-08-20T00:21:00,,0,None,None,None
2014-08-20T00:22:00,,0,None,None,None
2014-08-20T00:23:00,,0,None,None,None
2014-08-20T00:24:00,,0,None,None,None
2014-08-20T00:25:00,,0,None,None,None
2014-08-20T00:26:00,,0,None,None,None
2014-08-20T00:27:00,,0,None,None,None
2014-08-20T00:28:00,,0,None,None,None
2014-08-20T00:29:00,,0,None,None,None
2014-08-20T00:30:00,,0,None,None,None
2014-08-20T00:31:00,,0,None,None,None
2014-08-20T00:32:00,,0,None,None,None
2014-08-20T00:33:00,,0,None,None,None
2014-08-20T00:34:00,,0,None,None,None
2014-08-20T00:35:00,,0,None,None,None
2014-08-20T00:36:00,,0,None,None,None
2014-08-20T00:37:00,,0,None,None,None
2014-08-20T00:38:00,,0,None,None,None
2014-08-20T00:39:00,,0,None,None,None
2014-08-20T00:40:00,,0,None,None,None
2014-08-20T00:41:00,,0,None,None,None
2014-08-20T00:42:00,,0,None,None,None
2014-08-20T00:43:00,,0,None,None,None
2014-08-20T00:44:00,,0,None,None,None
2014-08-20T00:45:00,,0,None,None,None
2014-08-20T00:46:00,,0,None,None,None
2014-08-20T00:47:00,,0,None,None,None
2014-08-20T00:48:00,,0,None,None,None
2014-08-20T00:49:00,,0,None,None,None
2014-08-20T00:50:00,,0,None,None,None
2014-08-20T00:51:00,,0,None,None,None
2014-08-20T00:52:00,,0,None,None,None
2014-08-20T00:53:00,,0,None,None,None
2014-08-20T00:54:00,,0,None,None,None
2014-08-20T00:55:00,,0,None,None,None
2014-08-20T00:56:00,,0,None,None,None
2014-08-20T00:57:00,,0,None,None,None
2014-08-20T00:58:00,,0,None,None,None
2014-08-20T00:59:00,,0,None,None,None
2014-08-20T01:00:00,,0,None,None,None
2014-08-20T01:01:00,,0,None,None,None
2014-08-20T01:02:00,,0,None,None,None
2014-08-20T01:03:00,,0,None,None,None
2014-08-20T01:04:00,,0,None,None,None
2014-08-20T01:05:00,,0,None,None,None
2014-08-20T01:06:00,,0,None,None,None
2014-08-20T01:07:00,,0,None,None,None
2014-08-20T01:08:00,,0,None,None,None
2014-08-20T01:09:00,,0,None,None,None
2014-08-20T01:10:00,,0,None,None,None
2014-08-20T01:11:00,,0,None,None,None
2014-08-20T01:12:00,,0,None,None,None
2014-08-20T01:13:00,,0,None,None,None
2014-08-20T01:14:00,,0,None,None,None
2014-08-20T01:15:00,,0,None,None,None
2014-08-20T01:16:00,,0,None,None,None
2014-08-20T01:17:00,,0,None,None,None
2014-08-20T01:18:00,,0,None,None,None
2014-08-20T01:19:00,,0,None,None,None
2014-08-20T01:20:00,,0,None,None,None
2014-08-20T01:21:00,,0,None,None,None
2014-08-20T01:22:00,,0,None,None,None
2014-08-20T01:23:00,,0,None,None,None
2014-08-20T01:24:00,,0,None,None,None
2014-08-20T01:25:00,,0,None,None,None
2014-08-20T01:26:00,,0,None,None,None
2014-08-20T01:27:00,,0,None,None,None
2014-08-20T01:28:00,,0,None,None,None
2014-08-20T01:29:00,,0,None,None,None
2014-08-20T01:30:00,,0,None,None,None
2014-08-20T01:31:00,,0,None,None,None
2014-08-20T01:32:00,,0,None,None,None
2014-08-20T01:33:00,,0,None,None,None
2014-08-20T01:34:00,,0,None,None,None
2014-08-20T01:35:00,,0,None,None,None
2014-08-20T01:36:00,,0,None,None,None
2014-08-20T01:37:00,,0,None,None,None
2014-08-20T01:38:00,,0,None,None,None
2014-08-20T01:39:00,,0,None,None,None
2014-08-20T01:40:00,,0,None,None,None
2014-08-20T01:41:00,,0,None,None,None
2014-08-20T01:42:00,,0,None,None,None
2014-08-20T01:43:00,,0,None,None,None
2014-08-20T01:44:00,,0,None,None,None
2014-08-20T01:45:00,,0,None,None,None
2014-08-20T01:46:00,,0,None,None,None
2014-08-20T01:47:00,,0,None,None,None
2014-08-20T01:48:00,,0,None,None,None
2014-08-20T01:49:00,,0,None,None,None
2014-08-20T01:50:00,,0,None,None,None
2014-08-20T01:51:00,,0,None,None,None
2014-08-20T01:52:00,,0,None,None,None
2014-08-20T01:53:00,,0,None,None,None
2014-08-20T01:54:00,,0,None,None,None
2014-08-20T01:55:00,,0,None,None,None
2014-08-20T01:56:00,,0,None,None,None
2014-08-20T01:57:00,,0,None,None,None
2014-08-20T01:58:00,,0,None,None,None
2014-08-20T01:59:00,,0,None,None,None
2014-08-20T02:00:00,,0,None,None,None
2014-08-20T02:01:00,,0,None,None,None
2014-08-20T02:02:00,,0,None,None,None
2014-08-20T02:03:00,,0,None,None,None
2014-08-20T02:04:00,,0,None,None,None
2014-08-20T02:05:00,,0,None,None,None
2014-08-20T02:06:00,,0,None,None,None
2014-08-20T02:07:00,,0,None,None,None
2014-08-20T02:08:00,,0,None,None,None
2014-08-20T02:09:00,,0,None,None,None
2014-08-20T02:10:00,,0,None,None,None
2014-08-20T02:11:00,,0,None,None,None
2014-08-20T02:12:00,,0,None,None,None
2014-08-20T02:13:00,,0,None,None,None
2014-08-20T02:14:00,,0,None,None,None
2014-08-20T02:15:00,,0,None,None,None
2014-08-20T02:16:00,,0,None,None,None
2014-08-20T02:17:00,,0,None,None,None
2014-08-20T02:18:00,,0,None,None,None
2014-08-20T02:19:00,,0,None,None,None
2014-08-20T02:20:00,,0,None,None,None
2014-08-20T02:21:00,,0,None,None,None
2014-08-20T02:22:00,,0,None,None,None
2014-08-20T02:23:00,,0,None,None,None
2014-08-20T02:24:00,,0,None,None,None
2014-08-20T02:25:00,,0,None,None,None
2014-08-20T02:26:00,,0,None,None,None
2014-08-20T02:27:00,,0,None,None,None
2014-08-20T02:28:00,,0,None,None,None
2014-08-20T02:29:00,,0,None,None,None
2014-08-20T02:30:00,,0,None,None,None
2014-08-20T02:31:00,,0,None,None,None
2014-08-20T02:32:00,,0,None,None,None
2014-08-20T02:33:00,,0,None,None,None
2014-08-20T02:34:00,,0,None,None,None
2014-08-20T02:35:00,,0,None,None,None
2014-08-20T02:36:00,,0,None,None,None
2014-08-20T02:37:00,,0,None,None,None
2014-08-20T02:38:00,,0,None,None,None
2014-08-20T02:39:00,,0,None,None,None
2014-08-20T02:40:00,,0,None,None,None
2014-08-20T02:41:00,,0,None,None,None
2014-08-20T02:42:00,,0,None,None,None
2014-08-20T02:43:00,,0,None,None,None
2014-08-20T02:44:00,,0,None,None,None
2014-08-20T02:45:00,,0,None,None,None
2014-08-20T02:46:00,,0,None,None,None
2014-08-20T02:47:00,,0,None,None,None
2014-08-20T02:48:00,,0,None,None,None
2014-08-20T02:49:00,,0,None,None,None
2014-08-20T02:50:00,,0,None,None,None
2014-08-20T02:51:00,,0,None,None,None
2014-08-20T02:52:00,,0,None,None,None
2014-08-20T02:53:00,,0,None,None,None
2014-08-20T02:54:00,,0,None,None,None
2014-08-20T02:55:00,,0,None,None,None
2014-08-20T02:56:00,,0,None,None,None
2014-08-20T02:57:00,,0,None,None,None
2014-08-20T02:58:00,,0,None,None,None
2014-08-20T02:59:00,,0,None,None,None
2014-08-20T03:00:00,,0,None,None,None
2014-08-20T03:01:00,,0,None,None,None
2014-08-20T03:02:00,,0,None,None,None
2014-08-20T03:03:00,,0,None,None,None
2014-08-20T03:04:00,,0,None,None,None
2014-08-20T03:05:00,,0,None,None,None
2014-08-20T03:06:00,,0,None,None,None
2014-08-20T03:07:00,,0,None,None,None
2014-08-20T03:08:00,,0,None,None,None
2014-08-20T03:09:00,,0,None,None,None
2014-08-20T03:10:00,,0,None,None,None
2014-08-20T03:11:00,,0,None,None,None
2014-08-20T03:12:00,,0,None,None,None
2014-08-20T03:13:00,,0,None,None,None
2014-08-20T03:14:00,,0,None,None,None
2014-08-20T03:15:00,,0,None,None,None
2014-08-20T03:16:00,,0,None,None,None
2014-08-20T03:17:00,,0,None,None,None
2014-08-20T03:18:00,,0,None,None,None
2014-08-20T03:19:00,,0,None,None,None
2014-08-20T03:20:00,,0,None,None,None
2014-08-20T03:21:00,,0,None,None,None
2014-08-20T03:22:00,,0,None,None,None
2014-08-20T03:23:00,,0,None,None,None
2014-08-20T03:24:00,,0,None,None,None
2014-08-20T03:25:00,,0,None,None,None
2014-08-20T03:26:00,,0,None,None,None
2014-08-20T03:27:00,,0,None,None,None
2014-08-20T03:28:00,,0,None,None,None
2014-08-20T03:29:00,,0,None,None,None
2014-08-20T03:30:00,,0,None,None,None
2014-08-20T03:31:00,,0,None,None,None
2014-08-20T03:32:00,,0,None,None,None
2014-08-20T03:33:00,,0,None,None,None
2014-08-20T03:34:00,,0,None,None,None
2014-08-20T03:35:00,,0,None,None,None
2014-08-20T03:36:00,,0,None,None,None
2014-08-20T03:37:00,,0,None,None,None
2014-08-20T03:38:00,,0,None,None,None
2014-08-20T03:39:00,,0,None,None,None
2014-08-20T03:40:00,,0,None,None,None
2014-08-20T03:41:00,,0,None,None,None
2014-08-20T03:42:00,,0,None,None,None
2014-08-20T03:43:00,,0,None,None,None
2014-08-20T03:44:00,,0,None,None,None
2014-08-20T03:45:00,,0,None,None,None
2014-08-20T03:46:00,,0,None,None,None
2014-08-20T03:47:00,,0,None,None,None
2014-08-20T03:48:00,,0,None,None,None
2014-08-20T03:49:00,,0,None,None,None
2014-08-20T03:50:00,,0,None,None,None
2014-08-20T03:51:00,,0,None,None,None
2014-08-20T03:52:00,,0,None,None,None
2014-08-20T03:53:00,,0,None,None,None
2014-08-20T03:54:00,,0,None,None,None
2014-08-20T03:55:00,,0,None,None,None
2014-08-20T03:56:00,,0,None,None,None
2014-08-20T03:57:00,,0,None,None,None
2014-08-20T03:58:00,,0,None,None,None
2014-08-20T03:59:00,,0,None,None,None
2014-08-20T04:00:00,,0,None,None,None
2014-08-20T04:01:00,,0,None,None,None
2014-08-20T04:02:00,,0,None,None,None
2014-08-20T04:03:00,,0,None,None,None
2014-08-20T04:04:00,,0,None,None,None
2014-08-20T04:05:00,,0,None,None,None
2014-08-20T04:06:00,,0,None,None,None
2014-08-20T04:07:00,,0,None,None,None
2014-08-20T04:08:00,,0,None,None,None
2014-08-20T04:09:00,,0,None,None,None
2014-08-20T04:10:00,,0,None,None,None
2014-08-20T04:11:00,,0,None,None,None
2014-08-20T04:12:00,,0,None,None,None
2014-08-20T04:13:00,,0,None,None,None
2014-08-20T04:14:00,,0,None,None,None
2014-08-20T04:15:00,,0,None,None,None
2014-08-20T04:16:00,,0,None,None,None
2014-08-20T04:17:00,,0,None,None,None
2014-08-20T04:18:00,,0,None,None,None
2014-08-20T04:19:00,,0,None,None,None
2014-08-20T04:20:00,,0,None,None,None
2014-08-20T04:21:00,,0,None,None,None
2014-08-20T04:22:00,,0,None,None,None
2014-08-20T04:23:00,,0,None,None,None
2014-08-20T04:24:00,,0,None,None,None
2014-08-20T04:25:00,,0,None,None,None
2014-08-20T04:26:00,,0,None,None,None
2014-08-20T04:27:00,,0,None,None,None
2014-08-20T04:28:00,,0,None,None,None
2014-08-20T04:29:00,,0,None,None,None
2014-08-20T04:30:00,,0,None,None,None
2014-08-20T04:31:00,,0,None,None,None
2014-08-20T04:32:00,,0,None,None,None
2014-08-20T04:33:00,,0,None,None,None
2014-08-20T04:34:00,,0,None,None,None
2014-08-20T04:35:00,,0,None,None,None
2014-08-20T04:36:00,,0,None,None,None
2014-08-20T04:37:00,,0,None,None,None
2014-08-20T04:38:00,,0,None,None,None
2014-08-20T04:39:00,,0,None,None,None
2014-08-20T04:40:00,,0,None,None,None
2014-08-20T04:41:00,,0,None,None,None
2014-08-20T04:42:00,,0,None,None,None
2014-08-20T04:43:00,,0,None,None,None
2014-08-20T04:44:00,,0,None,None,None
2014-08-20T04:45:00,,0,None,None,None
2014-08-20T04:46:00,,0,None,None,None
2014-08-20T04:47:00,,0,None,None,None
2014-08-20T04:48:00,,0,None,None,None
2014-08-20T04:49:00,,0,None,None,None
2014-08-20T04:50:00,,0,None,None,None
2014-08-20T04:51:00,,0,None,None,None
2014-08-20T04:52:00,,0,None,None,None
2014-08-20T04:53:00,,0,None,None,None
2014-08-20T04:54:00,,0,None,None,None
2014-08-20T04:55:00,,0,None,None,None
2014-08-20T04:56:00,,0,None,None,None
2014-08-20T04:57:00,,0,None,None,None
2014-08-20T04:58:00,,0,None,None,None
2014-08-20T04:59:00,,0,None,None,None
2014-08-20T05:00:00,,0,None,None,None
2014-08-20T05:01:00,,0,None,None,None
2014-08-20T05:02:00,,0,None,None,None
2014-08-20T05:03:00,,0,None,None,None
2014-08-20T05:04:00,,0,None,None,None
2014-08-20T05:05:00,,0,None,None,None
2014-08-20T05:06:00,,0,None,None,None
2014-08-20T05:07:00,,0,None,None,None
2014-08-20T05:08:00,,0,None,None,None
2014-08-20T05:09:00,,0,None,None,None
2014-08-20T05:10:00,,0,None,None,None
2014-08-20T05:11:00,,0,None,None,None
2014-08-20T05:12:00,,0,None,None,None
2014-08-20T05:13:00,,0,None,None,None
2014-08-20T05:14:00,,0,None,None,None
2014-08-20T05:15:00,,0,None,None,None
2014-08-20T05:16:00,,0,None,None,None
2014-08-20T05:17:00,,0,None,None,None
2014-08-20T05:18:00,,0,None,None,None
2014-08-20T05:19:00,,0,None,None,None
2014-08-20T05:20:00,,0,None,None,None
2014-08-20T05:21:00,,0,None,None,None
2014-08-20T05:22:00,,0,None,None,None
2014-08-20T05:23:00,,0,None,None,None
2014-08-20T05:24:00,,0,None,None,None
2014-08-20T05:25:00,,0,None,None,None
2014-08-20T05:26:00,,0,None,None,None
2014-08-20T05:27:00,,0,None,None,None
2014-08-20T05:28:00,,0,None,None,None
2014-08-20T05:29:00,,0,None,None,None
2014-08-20T05:30:00,,0,None,None,None
2014-08-20T05:31:00,,0,None,None,None
2014-08-20T05:32:00,,0,None,None,None
2014-08-20T05:33:00,,0,None,None,None
2014-08-20T05:34:00,,0,None,None,None
2014-08-20T05:35:00,,0,None,None,None
2014-08-20T05:36:00,,0,None,None,None
2014-08-20T05:37:00,,0,None,None,None
2014-08-20T05:38:00,,0,None,None,None
2014-08-20T05:39:00,,0,None,None,None
2014-08-20T05:40:00,,0,None,None,None
2014-08-20T05:41:00,,0,None,None,None
2014-08-20T05:42:00,,0,None,None,None
2014-08-20T05:43:00,,0,None,None,None
2014-08-20T05:44:00,,0,None,None,None
2014-08-20T05:45:00,,0,None,None,None
2014-08-20T05:46:00,,0,None,None,None
2014-08-20T05:47:00,,0,None,None,None
2014-08-20T05:48:00,,0,None,None,None
2014-08-20T05:49:00,,0,None,None,None
2014-08-20T05:50:00,,0,None,None,None
2014-08-20T05:51:00,,0,None,None,None
2014-08-20T05:52:00,,0,None,None,None
2014-08-20T05:53:00,,0,None,None,None
2014-08-20T05:54:00,,0,None,None,None
2014-08-20T05:55:00,,0,None,None,None
2014-08-20T05:56:00,,0,None,None,None
2014-08-20T05:57:00,,0,None,None,None
2014-08-20T05:58:00,,0,None,None,None
2014-08-20T05:59:00,,0,None,None,None
2014-08-20T06:00:00,,0,None,None,None
2014-08-20T06:01:00,,0,None,None,None
2014-08-20T06:02:00,,0,None,None,None
2014-08-20T06:03:00,,0,None,None,None
2014-08-20T06:04:00,,0,None,None,None
2014-08-20T06:05:00,,0,None,None,None
2014-08-20T06:06:00,,0,None,None,None
2014-08-20T06:07:00,,0,None,None,None
2014-08-20T06:08:00,,0,None,None,None
2014-08-20T06:09:00,,0,None,None,None
2014-08-20T06:10:00,,0,None,None,None
2014-08-20T06:11:00,,0,None,None,None
2014-08-20T06:12:00,,0,None,None,None
2014-08-20T06:13:00,,0,None,None,None
2014-08-20T06:14:00,,0,None,None,None
2014-08-20T06:15:00,,0,None,None,None
2014-08-20T06:16:00,,0,None,None,None
2014-08-20T06:17:00,,0,None,None,None
2014-08-20T06:18:00,,0,None,None,None
2014-08-20T06:19:00,,0,None,None,None
2014-08-20T06:20:00,,0,None,None,None
2014-08-20T06:21:00,,0,None,None,None
2014-08-20T06:22:00,,0,None,None,None
2014-08-20T06:23:00,,0,None,None,None
2014-08-20T06:24:00,,0,None,None,None
2014-08-20T06:25:00,,0,None,None,None
2014-08-20T06:26:00,,0,None,None,None
2014-08-20T06:27:00,,0,None,None,None
2014-08-20T06:28:00,,0,None,None,None
2014-08-20T06:29:00,,0,None,None,None
2014-08-20T06:30:00,,0,None,None,None
2014-08-20T06:31:00,,0,None,None,None
2014-08-20T06:32:00,,0,None,None,None
2014-08-20T06:33:00,,0,None,None,None
2014-08-20T06:34:00,,0,None,None,None
2014-08-20T06:35:00,,0,None,None,None
2014-08-20T06:36:00,,0,None,None,None
2014-08-20T06:37:00,,0,None,None,None
2014-08-20T06:38:00,,0,None,None,None
2014-08-20T06:39:00,,0,None,None,None
2014-08-20T06:40:00,,0,None,None,None
2014-08-20T06:41:00,,0,None,None,None
2014-08-20T06:42:00,,0,None,None,None
2014-08-20T06:43:00,,0,None,None,None
2014-08-20T06:44:00,,0,None,None,None
2014-08-20T06:45:00,,0,None,None,None
2014-08-20T06:46:00,,0,None,None,None
2014-08-20T06:47:00,,0,None,None,None
2014-08-20T06:48:00,,0,None,None,None
2014-08-20T06:49:00,,0,None,None,None
2014-08-20T06:50:00,,0,None,None,None
2014-08-20T06:51:00,,0,None,None,None
2014-08-20T06:52:00,,0,None,None,None
2014-08-20T06:53:00,,0,None,None,None
2014-08-20T06:54:00,,0,None,None,None
2014-08-20T06:55:00,,0,None,None,None
2014-08-20T06:56:00,,0,None,None,None
2014-08-20T06:57:00,,0,None,None,None
2014-08-20T06:58:00,,0,None,None,None
2014-08-20T06:59:00,,0,None,None,None
2014-08-20T07:00:00,,0,None,None,None
2014-08-20T07:01:00,,0,None,None,None
2014-08-20T07:02:00,,0,None,None,None
2014-08-20T07:03:00,,0,None,None,None
2014-08-20T07:04:00,,0,None,None,None
2014-08-20T07:05:00,,0,None,None,None
2014-08-20T07:06:00,,0,None,None,None
2014-08-20T07:07:00,,0,None,None,None
2014-08-20T07:08:00,,0,None,None,None
2014-08-20T07:09:00,,0,None,None,None
2014-08-20T07:10:00,,0,None,None,None
2014-08-20T07:11:00,,0,None,None,None
2014-08-20T07:12:00,,0,None,None,None
2014-08-20T07:13:00,,0,None,None,None
2014-08-20T07:14:00,,0,None,None,None
2014-08-20T07:15:00,,0,None,None,None
2014-08-20T07:16:00,,0,None,None,None
2014-08-20T07:17:00,,0,None,None,None
2014-08-20T07:18:00,,0,None,None,None
2014-08-20T07:19:00,,0,None,None,None
2014-08-20T07:20:00,,0,None,None,None
2014-08-20T07:21:00,,0,None,None,None
2014-08-20T07:22:00,,0,None,None,None
2014-08-20T07:23:00,,0,None,None,None
2014-08-20T07:24:00,,0,None,None,None
2014-08-20T07:25:00,,0,None,None,None
2014-08-20T07:26:00,,0,None,None,None
2014-08-20T07:27:00,,0,None,None,None
2014-08-20T07:28:00,,0,None,None,None
2014-08-20T07:29:00,,0,None,None,None
2014-08-20T07:30:00,,0,None,None,None
2014-08-20T07:31:00,,0,None,None,None
2014-08-20T07:32:00,,0,None,None,None
2014-08-20T07:33:00,,0,None,None,None
2014-08-20T07:34:00,,0,None,None,None
2014-08-20T07:35:00,,0,None,None,None
2014-08-20T07:36:00,,0,None,None,None
2014-08-20T07:37:00,,0,None,None,None
2014-08-20T07:38:00,,0,None,None,None
2014-08-20T07:39:00,,0,None,None,None
2014-08-20T07:40:00,,0,None,None,None
2014-08-20T07:41:00,,0,None,None,None
2014-08-20T07:42:00,,0,None,None,None
2014-08-20T07:43:00,,0,None,None,None
2014-08-20T07:44:00,,0,None,None,None
2014-08-20T07:45:00,,0,None,None,None
2014-08-20T07:46:00,,0,None,None,None
2014-08-20T07:47:00,,0,None,None,None
2014-08-20T07:48:00,,0,None,None,None
2014-08-20T07:49:00,,0,None,None,None
2014-08-20T07:50:00,,0,None,None,None
2014-08-20T07:51:00,,0,None,None,None
2014-08-20T07:52:00,,0,None,None,None
2014-08-20T07:53:00,,0,None,None,None
2014-08-20T07:54:00,,0,None,None,None
2014-08-20T07:55:00,,0,None,None,None
2014-08-20T07:56:00,,0,None,None,None
2014-08-20T07:57:00,,0,None,None,None
2014-08-20T07:58:00,,0,None,None,None
2014-08-20T07:59:00,,0,None,None,None
2014-08-20T08:00:00,,0,None,None,None
2014-08-20T08:01:00,,0,None,None,None
2014-08-20T08:02:00,,0,None,None,None
2014-08-20T08:03:00,,0,None,None,None
2014-08-20T08:04:00,,0,None,None,None
2014-08-20T08:05:00,,0,None,None,None
2014-08-20T08:06:00,,0,None,None,None
2014-08-20T08:07:00,,0,None,None,None
2014-08-20T08:08:00,,0,None,None,None
2014-08-20T08:09:00,,0,None,None,None
2014-08-20T08:10:00,,0,None,None,None
2014-08-20T08:11:00,,0,None,None,None
2014-08-20T08:12:00,,0,None,None,None
2014-08-20T08:13:00,,0,None,None,None
2014-08-20T08:14:00,,0,None,None,None
2014-08-20T08:15:00,,0,None,None,None
2014-08-20T08:16:00,,0,None,None,None
2014-08-20T08:17:00,,0,None,None,None
2014-08-20T08:18:00,,0,None,None,None
2014-08-20T08:19:00,,0,None,None,None
2014-08-20T08:20:00,,0,None,None,None
